name,"l_mean,l_std",l_entropy,"a_mean,a_std","a_entropy,b_mean",b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,"anisotropy_ggd1,anisotropy_ggd2",anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
models/Longdress/longdress_vox10_1051.ply,46.41088069499393,13.406763227848044,7.109885344269027,6.3713029086231785,10.330518482129243,6.4828521874447915,-0.6449205588961683,17.6326049436478,6.9409464591938175,0.06873194,0.026321195,4.467602335911545,10.000000000000007,0.07359947,1.0680000000000007,-0.21547160234029128,1.1645533,0.8646297,6.818778072102077,0.0100798029894792,0.8707193,0.053309496,4.3944856424863445,10.000000000000007,0.8723498,0.9520000000000006,0.11045176341036961,0.9269314,1.085119,266.77661472023465,0.003263851848820253,0.26798508,0.13982277,4.608699686822915,10.000000000000007,0.30226868,3.544000000000003,0.1375805240730442,0.9181127,1.0827223,3.6733811070099023,0.07295324521099777,0.60273445,0.14137675,4.548622511688447,10.000000000000007,0.6190929,2.329000000000002,0.00041802279341051864,0.99973464,1.0002503,18.175929686150084,0.033161137384334426,0.12928061,0.05330949,4.3944856424863445,10.000000000000007,0.13984053,0.9520000000000006,-0.1104504316373171,1.085118,0.92693233,5.88109771724794,0.02198239634576319
models/Longdress/longdress_vox10_1052.ply,46.42450460099416,13.405499412516866,7.1055410643935195,6.403455632031772,10.355303858597862,6.477930862692496,-0.7324717251609315,17.60908745754424,6.811658020577597,0.06889227,0.026483526,4.466946981000276,10.000000000000007,0.07380732,1.0650000000000008,-0.22314586929491048,1.1713254,0.86051595,6.766901861484257,0.01018076893318125,0.8703145,0.0535746,4.394130623213422,10.000000000000007,0.8719617,0.9550000000000007,0.12030860979453135,0.92095155,1.0931134,263.89738757372834,0.0032979275539133314,0.26707602,0.1395388,4.598069999094549,10.000000000000007,0.30133143,3.524000000000003,0.1367327471350472,0.9186255,1.0822715,3.6633669261593695,0.07290452591194035,0.6032382,0.14125855,4.556387947604248,10.000000000000007,0.6195565,2.341000000000002,0.0021704961175250726,0.9986235,1.0012999,18.236805275774714,0.0330780653764507,0.12968571,0.0535746,4.394131386956163,10.000000000000007,0.14031616,0.9550000000000007,-0.12031215024684194,1.093116,0.9209491,5.859586847380399,0.022132230245794225
models/Longdress/longdress_vox10_1053.ply,46.363491274087245,13.381006891209907,7.085149972785154,6.440392612233005,10.349090652471425,6.478365097665184,-0.7473973045852653,17.56044842314846,6.9277009644814305,0.06875912,0.026977869,4.4613438687505145,10.000000000000007,0.07386218,1.0700000000000007,-0.22330302977583452,1.1708108,0.86012155,6.495998563657906,0.010584842959498606,0.87046754,0.05446783,4.39119740313677,10.000000000000007,0.8721701,0.9650000000000007,0.1230028665467805,0.9191307,1.0946697,255.40272305323833,0.003408215461071497,0.2661896,0.1399819,4.5972603468745605,10.000000000000007,0.30075207,3.610000000000003,0.14568408174473585,0.9139133,1.0880454,3.616088012855144,0.0736125893762443,0.60427797,0.14217207,4.542838490231383,10.000000000000007,0.6207776,2.340000000000002,0.017055466026430748,0.9892913,1.0103227,18.065308918476376,0.03344963227610794,0.12953238,0.054467835,4.391193576943697,10.000000000000007,0.14051822,0.9650000000000007,-0.1230014882726166,1.0946686,0.9191316,5.655579213352212,0.022903469365167118
models/Longdress/longdress_vox10_1054.ply,46.18855974161018,13.450420384377846,7.135879184956919,6.530515784867988,10.365916351997049,6.486840144368101,-0.6274256042969638,17.505521846048367,6.901805711707889,0.06868731,0.027126996,4.450115240960791,10.000000000000007,0.07384999,1.0600000000000007,-0.21740832631750295,1.1668053,0.86365354,6.411359976569656,0.010713375869077666,0.87053716,0.05487316,4.3667854339331,10.000000000000007,0.87226504,0.9560000000000006,0.11663225997575292,0.9232699,1.0901251,251.68375362445659,0.0034588530537227402,0.26598075,0.13982801,4.596456481728394,10.000000000000007,0.30049565,3.6060000000000034,0.1452921305674851,0.914131,1.0878048,3.6183670451951144,0.07350850669979012,0.6045564,0.14176999,4.540875755671918,10.000000000000007,0.6209566,2.348000000000002,0.014846730194046127,0.99066347,1.0089654,18.18467632213492,0.03324537696501325,0.12946284,0.054873157,4.3667854339331,10.000000000000007,0.1406118,0.9560000000000006,-0.11663230163958024,1.0901252,0.92327,5.566354509649557,0.023258100581005994
models/Longdress/longdress_vox10_1055.ply,45.93056707111023,13.526838856802058,7.109937970635904,6.666694027812972,10.447051812110923,6.5356064108403205,-0.4362545887542373,17.52530730751823,6.883486428079048,0.06891898,0.027448917,4.435469483676495,10.000000000000007,0.074184,1.0110000000000008,-0.19338547570213763,1.1511974,0.87845165,6.3041687402803745,0.010932286057837654,0.87007946,0.055805333,4.396913783394984,10.000000000000007,0.87186724,0.9080000000000006,0.08978330417920688,0.94070274,1.0709451,243.08994449879629,0.003579248999659506,0.26768962,0.14037004,4.622481441868566,10.000000000000007,0.30226058,3.525000000000003,0.14679724323724416,0.9131135,1.0888022,3.6367610956017984,0.07360660334677782,0.60238963,0.14165898,4.5849762126489635,10.000000000000007,0.618822,2.357000000000002,-0.0016913762285288307,1.001068,0.99898374,18.082864537646174,0.033312732229046356,0.12992056,0.055805333,4.396913783394984,10.000000000000007,0.14139865,0.9080000000000006,-0.0897835096231196,1.0709453,0.94070256,5.420070544305645,0.023970271505410482
models/Longdress/longdress_vox10_1056.ply,45.867389045576914,13.586417701270129,7.110642288481031,6.69131257776089,10.456261039686833,6.5381243125342925,-0.427824004721382,17.620427151449825,6.901459293613154,0.06888317,0.026840957,4.479619817079138,10.000000000000007,0.07392784,1.0350000000000008,-0.20520620115424057,1.1590487,0.871283,6.586138775314851,0.010458810668539579,0.8702465,0.054414134,4.408996582203925,10.000000000000007,0.87194604,0.9340000000000006,0.10359909286555892,0.9317671,1.0808966,255.77711762518538,0.0034023627570040904,0.2678996,0.13999398,4.617329255586711,10.000000000000007,0.3022723,3.477000000000003,0.14288007835387564,0.9152302,1.0863609,3.6620637597391124,0.07315536689517708,0.60234684,0.14077853,4.559491886270881,10.000000000000007,0.6185791,2.368000000000002,-0.0034852993352054423,1.0022022,0.9979091,18.307162446319353,0.032902253588726914,0.12975362,0.05441413,4.408996582203925,10.000000000000007,0.1407014,0.9340000000000006,-0.10360190853312869,1.0808988,0.9317652,5.686121224313467,0.022819355553908332
models/Longdress/longdress_vox10_1057.ply,45.695417576490584,13.69270028617486,7.152358393418202,6.764838605882058,10.544394935189764,6.565497981205159,-0.3684227209295549,17.735641429840324,6.915461400635317,0.06851929,0.026867563,4.464565149114218,10.000000000000007,0.073598616,1.0380000000000007,-0.19527283654755556,1.1500268,0.87638146,6.50383856985718,0.010535207956042198,0.8709588,0.05445686,4.379533794007577,10.000000000000007,0.87265956,0.9340000000000006,0.09379050785191284,0.9376171,1.0726273,255.79413930241662,0.003404921005786702,0.26739517,0.13982415,4.60260721576574,10.000000000000007,0.30174646,3.581000000000003,0.14659578536034368,0.91339564,1.088693,3.6571543293539435,0.07311563849319297,0.6035636,0.1409976,4.572717857920035,10.000000000000007,0.619814,2.393000000000002,-0.008406062309531498,1.0053301,0.9949859,18.3241207407591,0.032938200329669876,0.12904122,0.05445686,4.3795286825347715,10.000000000000007,0.14006136,0.9340000000000006,-0.0937910875481772,1.0726277,0.93761665,5.61503268085653,0.02298138394985609
models/Longdress/longdress_vox10_1058.ply,45.66381675821366,13.70415665977496,7.151094024941536,6.7689921369022965,10.606911853715468,6.546196152263049,-0.3664627829056235,17.736389015635588,6.884408166078034,0.068125285,0.02634104,4.447532950824027,10.000000000000007,0.07304042,1.0730000000000008,-0.211507381967053,1.1597228,0.8656363,6.688848494144622,0.010184903983011213,0.8717942,0.053224817,4.376105832344502,10.000000000000007,0.8734178,0.9630000000000007,0.1107614818209009,0.92607653,1.084231,268.2873144443729,0.003249479624552667,0.26717773,0.13972984,4.58166062017378,10.000000000000007,0.3015101,3.476000000000003,0.1447580667258963,0.91405505,1.0874379,3.656139467878404,0.07307646431930229,0.6046168,0.1404782,4.526296396202065,10.000000000000007,0.620722,2.385000000000002,0.0021571510275747298,0.99864346,1.0012988,18.524357681686524,0.032639015527368836,0.12820543,0.05322481,4.376105832344502,10.000000000000007,0.13881467,0.9630000000000007,-0.11075526206114009,1.0842265,0.9260809,5.802098661229195,0.022096389313370105
models/Longdress/longdress_vox10_1059.ply,45.697679597679155,13.668589936550879,7.151789503701913,6.731020509206431,10.673057529914532,6.5478943891428925,-0.41706977817961227,17.683992014222497,6.846363187746072,0.068007186,0.026269725,4.450068881059043,10.000000000000007,0.07290455,1.0810000000000008,-0.21156569798484712,1.1588234,0.8651594,6.701918528851877,0.01014742102177927,0.87206256,0.05305959,4.380788434956447,10.000000000000007,0.8736749,0.9730000000000008,0.11341471974208463,0.9243416,1.085852,270.12701299044784,0.0032283427259746323,0.26773137,0.1402451,4.59734581150712,10.000000000000007,0.30223957,3.5790000000000033,0.1488503109835902,0.91203916,1.0900378,3.6443803707163767,0.07346416548636658,0.6043309,0.14064665,4.537568797227161,10.000000000000007,0.62048143,2.405000000000002,0.0016189612594814202,0.99898285,1.0009742,18.462536488849764,0.03273282151255168,0.12793778,0.05305959,4.380788434956447,10.000000000000007,0.13850412,0.9730000000000008,-0.11342116543683638,1.0858567,0.9243371,5.8139385530412255,0.022005356550341516
models/Longdress/longdress_vox10_1060.ply,45.74566591794665,13.573377884492226,7.133339151162437,6.692979159863513,10.695313828775596,6.5704736825964,-0.37675236238387805,17.615531594325716,6.889206453242791,0.06793153,0.02590476,4.439315479171419,10.000000000000007,0.07270317,1.1120000000000008,-0.2249576507277618,1.167166,0.85690427,6.876765670591567,0.009878412597074683,0.872273,0.052254103,4.371302705537907,10.000000000000007,0.87383676,1.0000000000000007,0.12696679108318912,0.9155071,1.0950652,278.65360098950623,0.0031303132185369962,0.2679531,0.14003503,4.572225397380208,10.000000000000007,0.30233866,3.569000000000003,0.14698480260440233,0.91295207,1.0887464,3.661379416447744,0.07318364911592026,0.60432,0.14014395,4.5331308111988005,10.000000000000007,0.62035704,2.409000000000002,0.0039454820009855954,0.99752384,1.0023761,18.594555388016488,0.032499835887878616,0.12772699,0.052254103,4.371302705537907,10.000000000000007,0.13800243,1.0000000000000007,-0.12696717040482572,1.0950654,0.91550666,5.974823631898346,0.0213775322932138
