name,"l_mean,l_std",l_entropy,"a_mean,a_std","a_entropy,b_mean",b_std,b_entropy,curvature_mean,curvature_std,curvature_entropy,curvature_ggd1,curvature_ggd2,curvature_aggd1,curvature_aggd2,curvature_aggd3,curvature_aggd4,curvature_gamma1,curvature_gamma2,anisotropy_mean,anisotropy_std,anisotropy_entropy,"anisotropy_ggd1,anisotropy_ggd2",anisotropy_aggd1,anisotropy_aggd2,anisotropy_aggd3,anisotropy_aggd4,anisotropy_gamma1,anisotropy_gamma2,linearity_mean,linearity_std,linearity_entropy,linearity_ggd1,linearity_ggd2,linearity_aggd1,linearity_aggd2,linearity_aggd3,linearity_aggd4,linearity_gamma1,linearity_gamma2,planarity_mean,planarity_std,planarity_entropy,planarity_ggd1,planarity_ggd2,planarity_aggd1,planarity_aggd2,planarity_aggd3,planarity_aggd4,planarity_gamma1,planarity_gamma2,sphericity_mean,sphericity_std,sphericity_entropy,sphericity_ggd1,sphericity_ggd2,sphericity_aggd1,sphericity_aggd2,sphericity_aggd3,sphericity_aggd4,sphericity_gamma1,sphericity_gamma2
models/redandblack/redandblack_vox10_1450.ply,30.69962012758733,12.23678216565906,6.9057014910342716,16.914715375286388,17.199757298946057,6.9017074317374405,12.978870358798813,8.571670414451045,6.869009176540496,0.07175996,0.03201339,4.666988811075259,10.000000000000007,0.07857701,0.8330000000000006,0.034000449170345844,0.9743694,1.024942,5.024601842844504,0.014281720610830674,0.86417574,0.06663805,4.5803055011807565,10.000000000000007,0.8667411,0.7660000000000005,-0.11812308423792584,1.0878718,0.9074292,168.17450105374974,0.005138566021462793,0.27172378,0.14308111,4.801286776590876,10.000000000000007,0.30709273,3.324000000000003,0.13925461995814853,0.9166976,1.0839199,3.6065443826149846,0.07534186175868139,0.59245205,0.14966714,4.77597521387753,10.000000000000007,0.6110644,2.120000000000002,0.00028066760705991326,0.9998238,1.0001733,15.669461043000638,0.03780934295849905,0.13582428,0.066638045,4.580305041206389,10.000000000000007,0.15129063,0.7660000000000005,0.1181229671809961,0.9074294,1.0878718,4.1544250335619495,0.03269388323449873
models/redandblack/redandblack_vox10_1451.ply,30.793419884469678,12.090417944949042,6.895716817382834,17.042087121825563,17.207574216177118,6.869445990114159,13.093578541475154,8.480756601001373,6.574560398365158,0.071467824,0.032102283,4.649743157389086,10.000000000000007,0.0783467,0.8240000000000005,-0.024300595213766513,1.0196446,0.9833794,4.95621211958229,0.014419847741389807,0.8647057,0.06690817,4.564505853255316,10.000000000000007,0.86729044,0.7550000000000006,-0.12264308457160175,1.0916358,0.9033797,167.02400229391424,0.005177134557533308,0.27097523,0.14285004,4.777869212259542,10.000000000000007,0.30632287,3.281000000000003,0.1448502858452294,0.91361964,1.0876974,3.598314401663231,0.07530616124642425,0.5937306,0.14983337,4.75728245413325,10.000000000000007,0.6123445,2.0810000000000017,-0.007813075957991567,1.0049235,0.9951743,15.702266725169522,0.037811778236944905,0.13529429,0.06690818,4.56449677729599,10.000000000000007,0.15093459,0.7550000000000006,0.12264347287751912,0.9033792,1.091636,4.088849727432034,0.033088593172653516
models/redandblack/redandblack_vox10_1452.ply,30.792204867523445,11.945910840157286,6.887961082966407,17.018291416276206,17.218413082127384,6.828342268597182,13.071792845517297,8.48437319113094,6.622844406672488,0.07128662,0.03200709,4.653389184519326,10.000000000000007,0.0781424,0.8310000000000006,-0.026381905849545896,1.0211695,0.9819001,4.960485824281932,0.014370893806246786,0.86509603,0.066582695,4.567701790658161,10.000000000000007,0.8676545,0.7610000000000006,-0.114637598420706,1.0853752,0.90987444,168.81324208417573,0.005124574737022207,0.27095687,0.14329712,4.799540426458782,10.000000000000007,0.30651537,3.260000000000003,0.1457924285492973,0.9130763,1.0883547,3.5754118036591223,0.07578340669972351,0.5941392,0.15020937,4.763020833056935,10.000000000000007,0.61283296,2.0810000000000017,5.478955102477518e-05,0.9999648,1.0000331,15.645268297070288,0.037975649452205974,0.13490394,0.066582695,4.567701790658161,10.000000000000007,0.15044044,0.7610000000000006,0.11463802669389811,0.909874,1.0853754,4.105132091434825,0.03286226742855475
models/redandblack/redandblack_vox10_1453.ply,30.864333553636552,11.845574251943178,7.11505656535796,17.01964520238348,17.222235214629684,6.808536162016366,13.1158309506942,8.476111925517646,6.724791982336767,0.071388654,0.03203755,4.633992615468592,10.000000000000007,0.07824794,0.8400000000000005,-0.030499284064918506,1.0244042,0.97915393,4.965242684240593,0.014377678138371059,0.8648623,0.066517144,4.584123584634282,10.000000000000007,0.8674166,0.7720000000000005,-0.10851871363871626,1.0803863,0.91504234,169.0547777687325,0.00511587041048028,0.2705257,0.14306065,4.804531934885208,10.000000000000007,0.3060237,3.304000000000003,0.14593896960755232,0.91314673,1.088459,3.575833332739421,0.07565388964924054,0.59433675,0.15005682,4.76305000175066,10.000000000000007,0.6129872,2.1010000000000018,0.000996983359501132,0.9993738,1.0006166,15.687518714803673,0.03788596148939043,0.1351375,0.06651715,4.584121506902061,10.000000000000007,0.15062092,0.7720000000000005,0.10852109994559535,0.91504025,1.0803878,4.127481866064272,0.032740909152916255
models/redandblack/redandblack_vox10_1454.ply,31.054614310083448,11.778294451850051,7.1307619756207465,17.162916122864303,17.313920501255577,6.823493226873755,13.265497247857699,8.461289666757155,6.6860384626130305,0.07106781,0.031003306,4.6244632803180705,10.000000000000007,0.07753603,0.8640000000000005,-0.05482616644940897,1.0432523,0.9625868,5.254489477985999,0.013525161066126062,0.86557436,0.06404135,4.540996891359291,10.000000000000007,0.8679403,0.7930000000000006,-0.07035687615783898,1.0512633,0.9449947,182.6789248623536,0.004738227588165847,0.26930216,0.14224818,4.760480556720063,10.000000000000007,0.30456233,3.325000000000003,0.15092418177307002,0.9106882,1.0919205,3.5841553858517727,0.07513685023759228,0.5962723,0.14837606,4.720411891679286,10.000000000000007,0.61445594,2.119000000000002,0.005292167300585234,0.996674,1.0032648,16.149613416284637,0.0369217643539267,0.13442555,0.06404134,4.540996891359291,10.000000000000007,0.148901,0.7930000000000006,0.0703581784110956,0.9449937,1.0512643,4.405990072489715,0.030509723648109013
models/redandblack/redandblack_vox10_1455.ply,30.958141142468065,11.832361701623624,7.010057311280804,17.20318740205785,17.387558258590534,6.832429836080347,13.282680635494145,8.503187557744331,6.709395048009625,0.07121144,0.030525837,4.620549422374596,10.000000000000007,0.07747836,0.8830000000000007,-0.07170081475727996,1.0563236,0.95149165,5.442081125137577,0.013085333600938009,0.86533105,0.06279325,4.536878015022812,10.000000000000007,0.86760634,0.8160000000000005,-0.06721184683357778,1.0493895,0.94878244,189.90626568051903,0.00455662175543968,0.26819015,0.14142118,4.745562711823066,10.000000000000007,0.30319288,3.295000000000003,0.14215025713914003,0.9152348,1.0860238,3.5963116141016513,0.07457366387781651,0.5971408,0.14775413,4.710735669886223,10.000000000000007,0.615149,2.1300000000000017,0.00800573363922973,0.99496895,1.0049337,16.333333710581655,0.036559641078107205,0.13466907,0.06279324,4.536885625849083,10.000000000000007,0.14858913,0.8160000000000005,0.06721001512911418,0.9487839,1.0493882,4.599499003694518,0.02927907278103083
models/redandblack/redandblack_vox10_1456.ply,30.997074840184222,11.845989114529846,7.153709644316122,17.03544586288135,17.36919898218914,6.840486892697358,13.255860856517701,8.492256995648109,6.929452980236542,0.07133802,0.030550199,4.637610434893212,10.000000000000007,0.07760431,0.8880000000000006,-0.07409620267995658,1.0582224,0.9500623,5.45273847444156,0.013082971284227972,0.8651088,0.06286944,4.5514857523185235,10.000000000000007,0.8673904,0.8220000000000005,-0.0634442637984267,1.0463225,0.95157003,189.34897060527965,0.004568859486100649,0.2684896,0.14135607,4.785659940627903,10.000000000000007,0.30342737,3.332000000000003,0.1399561540926155,0.91640323,1.0844439,3.6076687190879966,0.074421906570508,0.59661937,0.14785965,4.759521411710849,10.000000000000007,0.6146683,2.123000000000002,0.008274997895670629,0.9947978,1.0051013,16.28156240103999,0.03664386609464319,0.13489105,0.06286944,4.5514857523185235,10.000000000000007,0.14882255,0.8220000000000005,0.0634465785804399,0.9515681,1.046324,4.603495349602383,0.029301873986943637
models/redandblack/redandblack_vox10_1457.ply,31.211675449077422,11.904544492745448,7.165545745411786,17.080591076373235,17.397555608773672,6.884354283229014,13.362862059081904,8.5135105689922,7.04522305525265,0.07093304,0.030219208,4.590094337406184,10.000000000000007,0.077101864,0.8880000000000006,-0.09200549560953636,1.0731919,0.9388891,5.5097459034570875,0.012874102863322167,0.8659761,0.062181856,4.543183733785451,10.000000000000007,0.8682059,0.8140000000000005,-0.04796709061651921,1.0346694,0.96281433,193.9478893038031,0.004464993592368797,0.268433,0.14154941,4.75764119131125,10.000000000000007,0.30346745,3.332000000000003,0.14009282115260724,0.91623294,1.0844377,3.596303475664527,0.07464136359673892,0.59754324,0.14790754,4.7247196741293545,10.000000000000007,0.6155767,2.1130000000000018,0.008186119859033822,0.9948519,1.0050498,16.321445578368184,0.03661092309842469,0.13402373,0.062181856,4.543183733785451,10.000000000000007,0.14774618,0.8140000000000005,0.04796963713041143,0.9628124,1.0346713,4.645544797859657,0.028849949423139665
models/redandblack/redandblack_vox10_1458.ply,31.40844763250197,11.918824458763345,7.093015929738111,17.343664799956798,17.526558317175294,6.865279402197243,13.396410635935371,8.553725727065808,6.7797753847967055,0.07076798,0.02991512,4.592000196038456,10.000000000000007,0.07683112,0.9060000000000006,-0.13957681825432894,1.1141998,0.91160136,5.5961924696021015,0.012645736844069997,0.86627644,0.061534088,4.507990385462727,10.000000000000007,0.8684593,0.8180000000000005,0.022497747793491157,0.9848995,1.01855,198.1901396366311,0.004370936075170881,0.26791093,0.14130701,4.7207806435358135,10.000000000000007,0.3028926,3.409000000000003,0.14210926757958456,0.91525865,1.085657,3.5946289620734575,0.07453089775891683,0.59836537,0.14709008,4.685751772108297,10.000000000000007,0.6161791,2.167000000000002,0.009269948241859406,0.994171,1.0056887,16.548808915250447,0.036157607704246884,0.13372362,0.061534084,4.507990385462727,10.000000000000007,0.14720204,0.8180000000000005,-0.02249850494187889,1.0185506,0.984899,4.722645441426948,0.02831540258289587
models/redandblack/redandblack_vox10_1459.ply,31.581859850841077,11.930304649029226,6.899792065052476,17.39136906585234,17.542468398220482,6.855261592741288,13.466688399464756,8.557016760690733,6.629883255852695,0.0717631,0.03118504,4.628701067590456,10.000000000000007,0.07824606,0.8400000000000005,0.030104209477842297,0.97744685,1.0221109,5.295541888381251,0.013551607514072247,0.8642117,0.06480444,4.568623765865117,10.000000000000007,0.86663824,0.7740000000000005,-0.11024605267117134,1.0819339,0.91410094,177.8407682469151,0.004859469089374541,0.2690494,0.141861,4.7729095185176265,10.000000000000007,0.30415806,3.343000000000003,0.15117798873114172,0.9103062,1.0917852,3.596985327772032,0.07479858773663257,0.5951625,0.14922866,4.746126297347604,10.000000000000007,0.6135859,2.100000000000002,-0.007619624491291751,1.0047982,0.9952997,15.906229483355276,0.03741694427881771,0.13578802,0.06480445,4.5685629635821865,10.000000000000007,0.1504593,0.7740000000000005,0.11024996798001489,0.9140976,1.0819365,4.3904987299904406,0.030927697426152274
